"","FR_tot","FR_sad","FR_spr","saduria_entomon_tot","tot_prey_biom","common_tot","unique_pred_id","year","quarter","time_period","quarter_fact","pred_weight_g","pred_cm","predator_spec","predcod_density","predfle_density","predcod_density_sc","predfle_density_sc","depth","X","Y","lat","long","ices_rect","cruise"
"4998",0.0128666272972925,0,0,0,7.19,7.19,"2017_1_52_305_COD",2017,1,"2006-2020","Quarter 1",566,40,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"4999",0.00189470057989321,0,0,0,0.66,0.63,"2017_1_52_306_COD",2017,1,"2006-2020","Quarter 1",349,35,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5000",0,0,0,0,0,0,"2017_1_52_307_COD",2017,1,"2006-2020","Quarter 1",319,32,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5001",0.0038957147138148,0,0,0,1.3,1.3,"2017_1_52_308_COD",2017,1,"2006-2020","Quarter 1",335,34,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5002",0.00394406597346719,0,0.00379040106541003,0,2.31,2.31,"2017_1_52_309_COD",2017,1,"2006-2020","Quarter 1",588,42,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5003",0,0,0,0,0,0,"2017_1_52_310_COD",2017,1,"2006-2020","Quarter 1",130,24,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5004",0,0,0,0,0,0,"2017_1_52_311_COD",2017,1,"2006-2020","Quarter 1",218,28,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5005",0.00417465869344466,0,0,0,1.11,1.11,"2017_1_52_312_COD",2017,1,"2006-2020","Quarter 1",267,30,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5006",0,0,0,0,0,0,"2017_1_52_313_COD",2017,1,"2006-2020","Quarter 1",277,31,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5007",0.0195939356325915,0,0,0,6.63,6.63,"2017_1_52_314_COD",2017,1,"2006-2020","Quarter 1",345,36,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5008",0.00784130208987251,0,0,0,6.87,6.87,"2017_1_52_315_COD",2017,1,"2006-2020","Quarter 1",883,45,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5009",0,0,0,0,0,0,"2017_1_52_316_COD",2017,1,"2006-2020","Quarter 1",218,29,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5010",0.011378002528445,0,0.011378002528445,0,1.8,1.8,"2017_1_52_317_COD",2017,1,"2006-2020","Quarter 1",160,25,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5011",0.00640439158279963,0,0.00640439158279963,0,1.75,1.75,"2017_1_52_319_COD",2017,1,"2006-2020","Quarter 1",275,31,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5012",0,0,0,0,0,0,"2017_1_52_320_COD",2017,1,"2006-2020","Quarter 1",153,26,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5013",0,0,0,0,0,0,"2017_1_52_322_COD",2017,1,"2006-2020","Quarter 1",146,25,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5014",0,0,0,0,0,0,"2017_1_52_322a_COD",2017,1,"2006-2020","Quarter 1",146,25,"COD",162.716313194627,5.56150873926423,-0.484178123009949,-0.857687187690328,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5015",0,0,0,0,0,0,"2017_1_52_323_COD",2017,1,"2006-2020","Quarter 1",331,33,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5016",0.00109494759893634,0,0,0,0.14,0.14,"2017_1_52_324_COD",2017,1,"2006-2020","Quarter 1",128,24,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5017",0,0,0,0,0,0,"2017_1_52_325_COD",2017,1,"2006-2020","Quarter 1",157,26,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5018",0,0,0,0,0,0,"2017_1_52_326_COD",2017,1,"2006-2020","Quarter 1",107,23,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5019",0,0,0,0,0,0,"2017_1_52_327_COD",2017,1,"2006-2020","Quarter 1",280,32,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5020",0.0149545197594943,0,0.0149545197594943,0,5.82,5.82,"2017_1_52_328_COD",2017,1,"2006-2020","Quarter 1",395,35,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5021",0.000261506276150628,0.000261506276150628,0,0.04,0.04,0.04,"2017_1_52_329a_COD",2017,1,"2006-2020","Quarter 1",153,26,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5022",0,0,0,0,0,0,"2017_1_52_331_COD",2017,1,"2006-2020","Quarter 1",105,22,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5023",0.000329779048037815,0.000329779048037815,0,0.03,0.03,0.03,"2017_1_52_332_COD",2017,1,"2006-2020","Quarter 1",91,21,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5024",0,0,0,0,0,0,"2017_1_52_333_COD",2017,1,"2006-2020","Quarter 1",125,24,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5025",0.000798599901449374,0,0,0,0.47,0.47,"2017_1_52_334_COD",2017,1,"2006-2020","Quarter 1",589,38,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5026",0,0,0,0,0,0,"2017_1_52_335_COD",2017,1,"2006-2020","Quarter 1",403,36,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5027",0,0,0,0,0,0,"2017_1_52_336_COD",2017,1,"2006-2020","Quarter 1",319,32,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5028",0,0,0,0,0,0,"2017_1_52_338_COD",2017,1,"2006-2020","Quarter 1",223,22,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5029",0.0121353837751114,0,0,0,7.11,7.11,"2017_1_52_339_COD",2017,1,"2006-2020","Quarter 1",593,41,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5030",0.0474631751227496,0,0.0122749590834697,0,17.4,17.4,"2017_1_52_340_COD",2017,1,"2006-2020","Quarter 1",384,36,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5031",0,0,0,0,0,0,"2017_1_52_341_COD",2017,1,"2006-2020","Quarter 1",309,34,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5032",0,0,0,0,0,0,"2017_1_52_342_COD",2017,1,"2006-2020","Quarter 1",208,29,"COD",145.694137893234,10.2914571709804,-0.557355984494131,-0.807806611216527,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5033",0,0,0,0,0,0,"2017_1_52_343_COD",2017,1,"2006-2020","Quarter 1",164,27,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5034",0.00519860287547722,0,0,0,5.12,5.12,"2017_1_52_345_COD",2017,1,"2006-2020","Quarter 1",990,48,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5035",0,0,0,0,0,0,"2017_1_52_346_COD",2017,1,"2006-2020","Quarter 1",454,38,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5036",0.00737542723511423,0,0,0,5.74,5.74,"2017_1_52_347_COD",2017,1,"2006-2020","Quarter 1",784,46,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5037",0,0,0,0,0,0,"2017_1_52_348_COD",2017,1,"2006-2020","Quarter 1",232,30,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5038",0,0,0,0,0,0,"2017_1_52_349_COD",2017,1,"2006-2020","Quarter 1",369,35,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5039",0.0158103396118267,0,0,0,9.93,9.93,"2017_1_52_350_COD",2017,1,"2006-2020","Quarter 1",638,43,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5040",0.00129797886148711,0,0,0,0.56,0,"2017_1_52_351_COD",2017,1,"2006-2020","Quarter 1",432,37,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5041",0.01483088871123,0,0,0,9.09,9.09,"2017_1_52_352_COD",2017,1,"2006-2020","Quarter 1",622,43,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5042",0.00614479433216704,0,0,0,3.53,3.53,"2017_1_52_353_COD",2017,1,"2006-2020","Quarter 1",578,43,"COD",30.4174365783229,18.5739294411999,-1.05292733961264,-0.720462214669497,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5043",0.0128681108748153,0,0,0,7.14,7.14,"2017_1_52_354a_COD",2017,1,"2006-2020","Quarter 1",562,40,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5044",0,0,0,0,0,0,"2017_1_52_355_COD",2017,1,"2006-2020","Quarter 1",456,38,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5045",0,0,0,0,0,0,"2017_1_52_356_COD",2017,1,"2006-2020","Quarter 1",256,31,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5046",0.0002000400080016,0,0,0,0.05,0.05,"2017_1_52_357_COD",2017,1,"2006-2020","Quarter 1",250,29,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5047",0.00116832928911656,0,0,0,0.65,0.65,"2017_1_52_358_COD",2017,1,"2006-2020","Quarter 1",557,39,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5048",0.0116689861899154,0,0,0,4.36,4.36,"2017_1_52_359_COD",2017,1,"2006-2020","Quarter 1",378,35,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5049",0,0,0,0,0,0,"2017_1_52_364_COD",2017,1,"2006-2020","Quarter 1",974,49,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5050",0,0,0,0,0,0,"2017_1_52_366_COD",2017,1,"2006-2020","Quarter 1",272,26,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5051",0,0,0,0,0,0,"2017_1_52_368_COD",2017,1,"2006-2020","Quarter 1",162,26,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5052",0,0,0,0,0,0,"2017_1_52_369_COD",2017,1,"2006-2020","Quarter 1",99,22,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5053",0,0,0,0,0,0,"2017_1_52_370_COD",2017,1,"2006-2020","Quarter 1",97,22,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5054",0.0504877264444206,0,0.0504877264444206,0,4.71,4.71,"2017_1_52_371_COD",2017,1,"2006-2020","Quarter 1",98,23,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,71,613.966925626718,6271.39584933459,56.573,16.855,"42G6","BITS"
"5055",0.000601397731278903,0,0,0,0.58,0.58,"2017_1_55_384_COD",2017,1,"2006-2020","Quarter 1",965,47,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5056",0.000751619359687867,0,0,0,0.89,0,"2017_1_55_385_COD",2017,1,"2006-2020","Quarter 1",1185,51,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5057",0.00254718829599634,0,0,0,1.56,1.55,"2017_1_55_386_COD",2017,1,"2006-2020","Quarter 1",614,41,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5058",0.000584412134521048,0,0,0,0.33,0.22,"2017_1_55_387_COD",2017,1,"2006-2020","Quarter 1",565,40,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5059",0.000777989956856921,0,0,0,0.44,0.44,"2017_1_55_388_COD",2017,1,"2006-2020","Quarter 1",566,39,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5060",0.00154455063230042,0,0,0,0.64,0,"2017_1_55_389_COD",2017,1,"2006-2020","Quarter 1",415,35,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5061",0.000645577792123951,0,0,0,0.36,0,"2017_1_55_390_COD",2017,1,"2006-2020","Quarter 1",558,38,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5062",0.00257606349648402,0,0,0,1.11,0.31,"2017_1_55_391_COD",2017,1,"2006-2020","Quarter 1",432,36,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5063",0.00121292314477892,0,0,0,0.55,0,"2017_1_55_392_COD",2017,1,"2006-2020","Quarter 1",454,37,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5064",3.06757876008466e-05,0,0,0,0.01,0.01,"2017_1_55_393_COD",2017,1,"2006-2020","Quarter 1",326,32,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5065",0.00286532951289398,0,0,0,0.36,0.02,"2017_1_55_394_COD",2017,1,"2006-2020","Quarter 1",126,25,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5066",0.0273972602739726,0,0,0,0.16,0,"2017_1_55_395_COD",2017,1,"2006-2020","Quarter 1",6,9,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5067",0.0204081632653061,0,0,0,0.1,0.01,"2017_1_55_396_COD",2017,1,"2006-2020","Quarter 1",5,8,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5068",0.0344827586206897,0,0,0,0.1,0,"2017_1_55_397_COD",2017,1,"2006-2020","Quarter 1",3,7,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5069",0.0101010101010101,0,0,0,0.02,0,"2017_1_55_398_COD",2017,1,"2006-2020","Quarter 1",2,6,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,30,648.014979844979,6216.75359304524,56.073,17.378,"41G7","BITS"
"5070",0.00586756077116513,0,0,0,0.07,0,"2017_1_57_399_COD",2017,1,"2006-2020","Quarter 1",12,11,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5071",0,0,0,0,0,0,"2017_1_57_400_COD",2017,1,"2006-2020","Quarter 1",6,9,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5072",0.0282776349614396,0,0,0,0.11,0.06,"2017_1_57_401_COD",2017,1,"2006-2020","Quarter 1",4,8,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5073",0.00280445313163933,0,0,0,3.3,3.3,"2017_1_57_402_COD",2017,1,"2006-2020","Quarter 1",1180,48,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5074",0.00574358468706091,0,0,0,6.99,6.99,"2017_1_57_403_COD",2017,1,"2006-2020","Quarter 1",1224,50,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5075",0.0152438100433373,0,0,0,20.12,20.12,"2017_1_57_404_COD",2017,1,"2006-2020","Quarter 1",1340,52,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5076",0.00998295592890188,0,0.00449963476990504,0,10.25,10.25,"2017_1_57_405_COD",2017,1,"2006-2020","Quarter 1",1037,49,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5077",0.0112359550561798,0,0,0,0.1,0,"2017_1_57_417_COD",2017,1,"2006-2020","Quarter 1",9,10,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5078",0.0273972602739726,0,0,0,0.08,0,"2017_1_57_418_COD",2017,1,"2006-2020","Quarter 1",3,6,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5079",0,0,0,0,0,0,"2017_1_57_419_COD",2017,1,"2006-2020","Quarter 1",5,7,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,66,667.862764283269,6225.5058826788,56.145,17.702,"41G7","BITS"
"5080",0.0214922669639125,0,0,0,24.68,24.68,"2017_1_60_421_COD",2017,1,"2006-2020","Quarter 1",1173,51,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,28,625.693517143307,6234.41849730251,56.238,17.028,"41G7","BITS"
"5081",0.0279255013007344,0,0,0,24.26,24,"2017_1_60_422_COD",2017,1,"2006-2020","Quarter 1",893,46,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,28,625.693517143307,6234.41849730251,56.238,17.028,"41G7","BITS"
"5082",0.00729419937478291,0,0.00388756779864804,0,5.46,5.46,"2017_1_60_424_COD",2017,1,"2006-2020","Quarter 1",754,45,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,28,625.693517143307,6234.41849730251,56.238,17.028,"41G7","BITS"
"5083",0.0240728229562991,0,0.0240728229562991,0,20.31,20.31,"2017_1_61_440_COD",2017,1,"2006-2020","Quarter 1",864,44,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5084",0.0404910251851394,0,0.0337657117236901,0,26.19,26.19,"2017_1_61_441_COD",2017,1,"2006-2020","Quarter 1",673,43,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5085",0.0109300556511991,0,0.0109300556511991,0,5.46,5.46,"2017_1_61_442_COD",2017,1,"2006-2020","Quarter 1",505,39,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5086",0.016278771676036,0,0.0137884309021992,0,8.89,8.89,"2017_1_61_443_COD",2017,1,"2006-2020","Quarter 1",555,38,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5087",0.0458715596330275,0,0.043914373088685,0,15,15,"2017_1_61_444_COD",2017,1,"2006-2020","Quarter 1",342,34,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5088",0.00139434655849918,0,0,0,0.33,0.33,"2017_1_61_445_COD",2017,1,"2006-2020","Quarter 1",237,29,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5089",0,0,0,0,0,0,"2017_1_61_446_COD",2017,1,"2006-2020","Quarter 1",197,28,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5090",0.0058429604332862,0,0.00509591526373362,0,2.19,2.19,"2017_1_61_447_COD",2017,1,"2006-2020","Quarter 1",377,35,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5091",0,0,0,0,0,0,"2017_1_61_448_COD",2017,1,"2006-2020","Quarter 1",147,26,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5092",0.0429483799144548,0,0.0429483799144548,0,7.33,7.33,"2017_1_61_449_COD",2017,1,"2006-2020","Quarter 1",178,27,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5093",0.000707571009804913,0,0,0,0.07,0,"2017_1_61_450_COD",2017,1,"2006-2020","Quarter 1",99,23,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5094",0.000684228532329798,0.000256585699623674,0,0.03,0.08,0.08,"2017_1_61_451_COD",2017,1,"2006-2020","Quarter 1",117,24,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5095",0.0107948969578018,0,0,0,1.1,1.04,"2017_1_61_452_COD",2017,1,"2006-2020","Quarter 1",103,22,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5096",0.00104275286757039,0,0,0,0.15,0.15,"2017_1_61_453_COD",2017,1,"2006-2020","Quarter 1",144,25,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5097",0.0643588978414404,0,0.0612354521038496,0,32.35,32.35,"2017_1_61_455_COD",2017,1,"2006-2020","Quarter 1",535,37,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5098",0.101477995210965,0,0.0843365535463628,0,61.45,61.45,"2017_1_61_456_COD",2017,1,"2006-2020","Quarter 1",667,45,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5099",0.0164456439430713,0,0.0156689901559132,0,16.94,16.94,"2017_1_61_457_COD",2017,1,"2006-2020","Quarter 1",1047,48,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
"5100",0.0162066012253772,0,0.0162066012253772,0,9.84,9.84,"2017_1_61_458_COD",2017,1,"2006-2020","Quarter 1",617,40,"COD",96.0324393675564,32.4092394092264,-0.770850254846517,-0.574559305396447,83,708.41057538635,6233.75393028083,56.203,18.36,"41G8","BITS"
